0.3769333662238815,0.44625552933651896,0.3622036424477488,0.41048242804836343,0.3348813291386235,0.001038609995073113
0.4372169930331728,0.12324513668229668,0.06066046293313748,0.047662025402283384,0.4284603060161739,0.12318682932289021,0.0649424001838515,0.010389988245022005,0.43809938404560456,0.12334438708285667,0.16076520396261515,0.43869141102435216,0.12333275372562036,0.3763488013537353,0.12335513477326682,0.11074468884042385,0.07800866929556317,0.0074917982426988515,0.43845458188448366,0.12322127850973172,0.13580280108862328,0.02747035180190147,0.4382759423720753,0.12339915062425519,0.0009682876243206813
0.08863531957238548,0.4128015110240088,0.027183667538459334,0.1470532615694412,0.0884560538625497,0.4145585472181907,0.11099447839803513,0.24043758553143602,0.08888731072429605,0.437858072003912,0.024370313688681276,0.1886819724639181,0.08881027323779768,0.42400138211937416,0.12374756162126797,0.060869121797263184,0.01097760299476852,0.27369018373165965,0.08889596545603881,0.4267667369996168,0.23498248955409368,0.08888801599446486,0.40915600500281435,0.32716378825668024,0.04711930242354164,0.07824831407298925,0.22644461168348015,0.08888816482165988,0.46569589276525064,0.21869055229110299,0.08890034619873875,0.45741487431116784,0.08401133739422424,0.04803626730470992,0.07675076823240856,0.20370077835853087,0.08890606150593572,0.4381465371683531,0.21577931966440672,0.08890299476044522,0.42280475075929286,0.04201856698618436,0.1937185021773846,0.08882032791573465,0.4594547807264103,0.15980514345166158,0.08866554139621668,0.432441235764734,0.03364283313277968,0.03748840890586157,0.14198884500019818,0.229728036120307,0.08888779194104056,0.401830958617754,0.20608843640108365,0.08888406071407595,0.41270772345351725,0.2028952683490586,0.1403959936059398,0.08870700936136634,0.4156864673741591,0.010216562146329908,0.23218784691213168,0.08886591969790107,0.42563523887652616,0.2585839249418313,0.08888423003281445,0.4224958182695158,0.11996765636576219,0.08887759798566984,0.40465564645119717,0.09617243995286769,0.15652214440388315,0.11281655569271096,0.08467552724723326,0.4105428603068594,0.15603859710051074,0.08880332169604789,0.4618888643589138,0.04509919093162254,0.09221020932228595,0.11630639551464354,0.08831815369988653,0.42466322016514607,0.31292141405804375,0.09665946585130433,0.08205008800009307,0.13886286150686342,0.08880891146412927,0.43826837027346277,0.2536390716301297,0.0888624679041412,0.4666271642442611,0.15013212100963472,0.10330971526627475,0.08787536259246309,0.45989044759690484,0.23496310545596874,0.08886185122841635,0.4632225392158127,0.21003524974061383,0.08872268367481606,0.46429903701421044,0.2857591169088727,0.11864768870403289,0.20870601167605343,0.0888819386989601,0.44516997740113806,0.42266548279491595,0.00817094783499085
0.3192406893912549,0.09392919152115974,0.10458738701952187,0.23362515066790082,0.3205181657714352,0.09385437720945006,0.27956274533538683,0.3201794471409298,0.09415801394133302,0.01620688734074006,0.3355015930713076,0.32025250014267365,0.09383691993355031,0.043365458390714706,0.293737421048925,0.3202042044301919,0.09380309034960867,0.09173409946759963,0.1888605607418808,0.06818628266255643,0.1698031618375975,0.12384639295555983,0.08362684511750126,0.0063161425515706375
0.4693234070789644,0.7946161056541359,0.6054002583361217,0.05860854646107887,0.7947054342518809,0.6053983842076114,0.7924798004957097,0.6054115387826821,0.177099363445071,0.7947009319946634,0.6054165301948748,0.6549079269511778,0.6056538576031381,0.12942808480827597,0.7947040958668773,0.6054313618984488,0.07193326559932371,0.7947047921956872,0.6054238783280833,0.6167935157059892,0.06855044025803887,0.7947050552910406,0.6053970133495311,0.4092323103595865,0.7946468418089648,0.6054126629508407,0.2612660644128173,0.7946881679842174,0.6054083505216167,0.0918814584167598,0.794702241270501,0.6053998603786506,0.616172750625806,0.615585737456639,0.619416674906556,0.1291021786114604,0.7946978856283458,0.605421240371941,0.2535420690663316,0.7947033650676315,0.6053996690696956,0.21780294816922105,0.7946942934516639,0.6054335120818675,0.07197422086480862,0.7947014768173609,0.6054004623470068,0.1474741975319752,0.7947043609950099,0.6054019154279626,0.13770960741899832,0.7946992830300057,0.6054086080320373,0.08721448635023155,0.7947019988016346,0.6054031028200519,0.09326947650506402,0.794702534628588,0.6054217907532704,0.6171508997173354,0.6029294936024241,0.1375422571389511,0.7947042595656549,0.6054034309439786,0.0586330961599626,0.7947059955103086,0.6054041192657954,0.7013874304682644,0.605421638381163,0.5939926289625619,0.6058836982366739,0.31467974881172966,0.79470434585558,0.6054212346769909,0.04183225389453068,0.7947042683061861,0.6054414517526613,0.28512310255208634,0.7947059988552357,0.6054247368214024,0.06038633723534162,0.7947025579645246,0.6054195039211361,0.12586033220834741,0.7947044121358661,0.6054362963862012,0.05347661790184656,0.7947060082270171,0.6054440790068052,0.020671823551805055,0.7947045066799862,0.6054363990163907,0.06866301990294785,0.7947042840667142,0.6054016824449048,0.5409609495574595,0.7934811098044894,0.605408995997846,0.030351870211534793,0.7947030222650181,0.6054245586557696,0.2358684072082754,0.794685786180262,0.605441732426531,0.08706464986261542,0.7947013429293031,0.6054293461236544,0.7305375794356815,0.6054497314595255,0.28543354065694476,0.7947061411317643,0.6054322937813624,0.06529638131184892,0.7947016608991212,0.6054103728658381,0.04230275951537623,0.7947070666572569,0.6054021470148246,0.03568714719446896,0.7947026384368628,0.6054354915408242,0.024782582161565384,0.7947070960063476,0.6054173071878155,0.07932832511034041,0.7947008097090049,0.6054222140806214,0.6094555540276586,0.6487582824493957,0.07425598196017906,0.7947057430311033,0.605418603118019,0.07705703548351799,0.7947040756640643,0.6054188238930799,0.1825693856099224,0.7947072128959767,0.6054174411894369,0.07698352167678976,0.7947049642618085,0.6054070840409059,0.47366286280440734,0.7935572842920513,0.6054011240539341,0.6280337396942282,0.6257461421298994,0.1304228025925371,0.7947039673023572,0.6054158637320696,0.618310857074397,0.10126973413449368,0.7947070649506098,0.6054046348559898,0.10478381223593061,0.7946996259402194,0.6054120274521916,0.14463337494681627,0.794698501623128,0.6054419100876568,0.5461895052951763,0.7931474367833339,0.6054078934248508,0.624913630554876,0.5628228595445782,0.7932751237078991,0.6054343070109043,0.2606355988636718,0.7947018398787248,0.6054008600765531,0.028804988006256915,0.7947065002836682,0.6054228163580317,0.6213200587045935,0.3142933187721496,0.7946873800079581,0.6054090231642947,0.08483216712271305,0.794701198979683,0.6054125894423326,0.10390996920557512,0.7947064519612876,0.6054093387615962,0.6205896455022266,0.2613239195871813,0.7947028298899078,0.6054408397813343,0.03910977606062533,0.7947047052026669,0.6054272408025323,0.4693486102792796,0.7946144329426466,0.605433370381755,0.1665098918936819,0.7947027025907301,0.6054026471754499,0.1721860726564515,0.7946957280709036,0.6054166432169763,0.1351175008229378,0.7947008490848982,0.6054262497065838,0.6306013632058732,0.6326420839347062,0.6167519202767311,0.08841682013529582,0.7947046268635986,0.6054144533407966,0.0534623190738609,0.7947048134181991,0.6054138106092146,0.07123557267694455,0.7947050804663447,0.6054070948083419,0.1947523810787533,0.794701478270814,0.6053990089470005,0.25953149371094236,0.7946934222632143,0.6054045441784319,0.5777149884328063,0.020618227977915717,0.7947070080931632,0.6054057625009508,0.3345390896767445,0.79467683331959,0.6054044732208975,0.11666877018649471,0.7946994234590363,0.6054007361417468,0.04333701334245376,0.7947036099165551,0.6054254909390716,0.06968861066539829,0.7947050840678519,0.6053961171081911,0.029892339977806985,0.7947026946372124,0.6054198058029787,0.02257610527785017,0.7947032601856033,0.6054152255147455,0.1780525402151302,0.7947065006505684,0.6054297013863355,0.08434991733843641,0.794701878087275,0.6053964685746118,0.0927052234650784,0.7947054331819059,0.6054049916965764,0.17734620799565395,0.7946956061252867,0.6054168700923447,0.729970848794837,0.6054846017443567,0.12176934921502777,0.7947024853090228,0.6054270705861383,0.5871342497095006,0.6057578890601626,0.6338140454113569,0.5993622925699451,0.6178591159838961,0.46516595842864256,0.7945427010065238,0.6054101315205076,0.06455179853532252,0.7947050297728924,0.6054168363312502,0.09164605416550878,0.7947041437998603,0.6054244660092708,0.6287928605334717,0.28734340508487555,0.7946789939950156,0.6054045229252086,0.04347192345048015,0.7947051631610224,0.6054097310174272,0.6048650023125366,0.08972889280166697,0.7947073574065078,0.6054139093630984,0.09093390409645409,0.7947022856157359,0.6054257768266645,0.060504802048612305,0.7947033800092026,0.6054100408009916,0.11021662975839,0.7947016925801322,0.6054040882361519,0.6053495581904401,0.4119854329440645,0.7946424112391574,0.6054223775540845,0.07504266536633118,0.7947032018638533,0.6054162272908662,0.6127742908839457,0.12373569735466099,0.7947053293041709,0.605398091712688,0.12584011522959465,0.7947034778769136,0.6054090801271219,0.3263873013507711,0.7946729053992627,0.6054026258421998,0.015798070125641425,0.7947045964676125,0.6054031412158983,0.5610939844410021,0.7935668937168415,0.605412330888167,0.052665194417384424,0.7947059251772534,0.6054113673695737,0.6225857654399908,0.1317304405073346,0.7946973586086515,0.605420122405201,0.23202579096744122,0.7946955238376326,0.6054280394344174,0.6347434338168272,0.028340806996022153,0.7947054010899566,0.6054028155281655,0.12417956348019915,0.7946983813364534,0.6054021555501202,0.7641838446778574,0.6054083356635412,0.37542606633401504,0.7946561646454849,0.6054135825325078,0.04305140261188632,0.7947035432877857,0.605395007536884,0.07189230576138816,0.7947017270522395,0.6054071207619394,0.18146667698283364,0.7946930119825701,0.6054084610863276,0.3248863130762678,0.7947033563272504,0.6054083850910332,0.32173541735830924,0.794684496943841,0.6054067049046763,0.08202014652836309,0.7947016438382983,0.6054012621644798,0.1475063410994022,0.7946963432614388,0.6054058384339145,0.05732494119497439,0.7947032196986253,0.6054092116180589,0.15521087472553216,0.7947023304169357,0.605410172451896,0.5387402480439144,0.7910759501344856,0.6054064388937267,0.6304802051148962,0.0557138992522024,0.7947057218745706,0.6053965608116149,0.5207087301656167,0.7946162445775166,0.6054103930582517,0.12989048845197038,0.794701514503038,0.6054213649498165,0.05833438448940018,0.7947071586151738,0.6054228292417488,0.6245673500980936,0.2967651364484876,0.7947010902006669,0.605399100913266,0.1250822994340208,0.794705376543949,0.6054084982431452,0.24055974344169917,0.7946929975585878,0.605408229298258,0.035165019714213694,0.7947029938294667,0.6054030745809272,0.11444055819992552,0.7947063370121584,0.6054147468580965,0.6107994562742617,0.3333083442883583,0.7946740946843737,0.605396661685982,0.1648058652660683,0.7946965063336083,0.6054180914228402,0.5775209248687759,0.406397028830189,0.7946479580469421,0.6054196899145177,0.029810494828525217,0.794707435238622,0.6054163618030522,0.6281119992190264,0.08270204554856535,0.7947008265334247,0.6054079001817809,0.4771512072244211,0.7945662455523945,0.6053987262696483,0.1999035586123409,0.794700214792034,0.6053964703543396,0.10635272588904594,0.7947072477288619,0.605395606485767,0.19050529097908664,0.7946997616885687,0.6054064894788547,0.750825915212088,0.6054364149757321,0.6180732737534171,0.6507464539188198,0.6056499157782148,0.1295520013174926,0.7947061810073852,0.6054078027590853,0.07908909225931422,0.7947031358925343,0.6054048733045048,0.6312054861089611,0.1362170471020413,0.7947073624480636,0.6054004487275825,0.07443480399744964,0.7947030539566899,0.6053974656511133,0.20996970960538355,0.794694735674188,0.6054168263292453,0.043859424722486,0.7947028373511072,0.605409206411711,0.06387694490505058,0.7947023488404517,0.6054126773838814,0.11400097807854709,0.7947057152312355,0.6053957862360057,0.11827526740496824,0.7947065936695078,0.605416139153713,0.15138331517154704,0.7947034420288436,0.6054050314010213,0.049026618063013144,0.794704047662452,0.6053996932266255,0.129750811878844,0.794704891646792,0.6054155043801892,0.12897093458634754,0.7947017932486576,0.6054119800142925,0.054889972099636135,0.7947037806350365,0.6054068997262598,0.08651970696204861,0.7947051161914738,0.6054135488592666,0.05529085007140976,0.7947065288343407,0.6054115582389668,0.26081705586354337,0.7947003303813365,0.605404130333879,0.12560980183200662,0.7947049956667996,0.6053954071906485,0.07087066642460361,0.7947015579457568,0.605399093908393,0.07989234446143485,0.7947037682426134,0.6054021521860157,0.11037123503479956,0.7947024575175522,0.6054028193159113,0.003912506769200637
