0,4999,4999,4999,0,4999,4999,4999,4999,4999,4,4999,1,2,4999,4999,0,3,4999,4999,4999,0,4999,4999,4999,4999,4999,1,0,4999,4999,4999,0,0,4999,4999,4999,5,4999,4999,4999,0,4999,4999,4,4999,4999,1,2,1,4999,0,4999,4999,4999,0,4999,0,0,0,4999,4999,4999,1,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,4999,0,4999,4999,4999,0,4999,4999,4999,4999,1,1,3,0,4999,4999,4999,4999,4999,4999,10,4999,4999,4999,524,4999,4999,4999,4999,0,4999,4999,4999,4999,4756,23,830,74,2,618,50,4,2,1,1,54,4,2757,3,14,78,4,280,3,4999,25,75,0,107,6,2,35,5,0,6,12,12,49,237,3,1,2,36,57,112,129,19,209,54,1576,26,31,46,279,0,24,18,36,53,54,0,33,984,9,0,116,2,10,5,58,4999,373,8,53,19,1480,962,91,0,138,21,14,37,11,591,6,0,1,70,1,14,0,59,230,108,20,2,2015,631,4,450,9,0,137,58,102,138,68,107,25,48,51,58,33,1,12,2,69,215,43,39,20,5,81,22,1077,10,8,5,525,22,480,4,9,1,630,9,0,294,13,710,14,50,20,1795,13,54,24,12,1,1,21,15,20,0,5,65,55,215,4,94,5,14,344,70,292,2,0,183,0,3,142,0,3,40,15,19,10,219,9,23,107,3,4,873,225,105,12,150,220,328,12,31,11,20,19,460,4,204,3683,56,141,2,52,254,27,2,12,27,38,2707,79,1,1,25,2,32,5,83,1,18,2,11,1,17,393,10,25,60,13,55,138,156,60,182,4,12,228,4,34,653,0,15,58,140,572,29,32,62,7,86,42,98,108,272,0,0,8,1149,19,35,61,49,143,149,3,27,13,12,7,164,633,108,248,28,74,102,22,2389,19,6,65,8,34,0,37,30,0,26,13,3,29,12,18,0,2,27,15,2,24,74,136,2,16,150,1025,3,16,63,0,570,89,3,1974,119,114,59,6,36,4,35,144,270,1,24,88,20,15,3,180,59,50,58,0,5,18,201,38,46,30,40,6,6,4,199,22,151,7,81,848,2,1,58,7,1,63,14,2,2,54,10,37,3,2,546,32,102,48,5,37,28,16,19,9,101,160,285,9,730,155,235,356,1,154,29,26,160,646,0,22,13,37,55,61,11,7,73,209,12,8,32,2,1371,0,14,0,331,12,160,0,52,26,13,48,287,46,63,9,279,43,21,0,46,34,11,338,1645,45,49,378,50,1,35,12,208,19,206,5,45,31,87,4,62,0,16,1,15,6,25,16,13,14,6,0,27,1326,0,6,17,197,1,13,9,67,2,6,2,8,38,78,671,5,42,72,29,2,8,1,193,0,9,39,33,2,527,41,1,184,1,170,90,2,2,0,12,2,888,0,139,7,21,0,11,5,8,4,5,5,48,1,15,3485,2,225,3,71,68,52,6,6,460,30,6,21,4,63,230,345,0,32,3,1,3,194,0,1,0,44,11,122,7,118,2284,7,12,1096,10,1,527,9,45,0,26,0,1,0,99,358,1174,1,15,5,40,945,39,122,7,185,1,22,1243,118,20,1804,85,103,101,7,118,86,13,53,185,4,19,38,52,8,10,1,5,0,10,505,3,57,2,1,472,1152,61,48,2,6,11,173,5,14,187,425,24,2,98,49,196,4,30,17,4,9,25,149,35,285,69,1,748,56,121,69,1,24,42,3,9,23,2,75,289,42,5,0,500,9,40,413,24,1,7,11,23,51,68,47,187,424,16,7,2,69,8,338,51,1,4,38,1,178,122,17,465,6,2,34,1,4,3224,599,3,8,5,6,5,68,126,7,4,27,296,6,10,225,0,1,110,184,3,0,2,2,5,7,17,4,5,41,3,298,79,80,43,70,154,4,23,12,3,1113,151,0,52,21,121,3,42,35,0,0,408,43,2,8,1957,1391,172,7,5,9,1,393,1270,1,362,1,31,0,104,7,9,290,44,295,47,23,12,13,30,133,115,17,33,105,43,38,7,40,0,45,61,22,89,3,24,208,61,223,101,23,65,0,315,108,9,31,68,25,15,12,138,85,22,35,68,177,13,1,359,2,5,2174,9,13,34,12,102,718,10,0,0,0,1795,118,30,7,40,21,758,610,193,446,33,41,0,8,477,1,19,45,64,0,70,432,9,33,577,0,11,3,3,2,20,15,357,7,11,5,76,14,185,40,150,381,66,2,5,155,8,174,1,16,90,275,922,9,3,107,336,72,213,99,2,154,367,2,1,9,0,6,109,268,23,28,76,20,0,680,0,1,309,25,161,265,836,2
4999,1,4999,4999,4999,4999,4999,4999,0,4999,4999,4999,0,4999,4999,4999,4999,4999,0,0,4999,4999,4999,4999,4999,259,1404,0,47,1866,4,3,0,44,36,29,101,18,441,414,13,0,253,388,346,0,10,1,16,0,0,0,11,63,54,255,94,6,0,0,2,138,119,21,988,1303,7,0,271,313,1,5,21,2,3,1,793,16,580,50,156,3,140,43,10,4,1,4,12,0,32,10,31,7,2,508,6,14,969,11,52,2,78,283,1,188,0,415,1,4,27,263,67,264,71,247,19,120,23,1,7,18,88,2,20,418,12,1,639,58,144,47,26,2,23,331,2,16,3,2,259,2,352,1,465,3,5,8,11,110,17,10,15,12,64,100,555,212,81,90,4,10,2,26,144,12,8,20,112,4,2,649,16,3,0,32,1060,1,0,0,268,33,216,213,8,391,46,31,4,75,145,1,1,1,29,10,25,86,914,480,7,63,11,10,63,0,2,19,75,1,43,124,7,187,101,125,7,19,2,13,461,11,13,1375,60,87,15,207,1,34,2,0,1,85,3,7,17,2,26,249,297,38,142,154,12,1,3,6,10,22,124,0,36,40,5,57,9,0,37,3,3,63,34,139,66,834,18,1,103,331,1,11,5,31,0,0,300,27,602,422,493,16,62,6,74,39,17,19,13,0,20,0,14,0,1,161,64,4,749,241,17,0,62,116,1,34,7,20,9,10,3,56,190,95,1351,262,179,385,159,1,6,6,45,7,11,2555,16,58,75,2,154,1,81,8,243,2106,2,2,0,0,192,41,382,26,187,85,25,5,34,40,7,4,9,161,585,804,1546,76,16,119,0,0,7,213,1285,0,4,0,2228,23,2,42,43,8,6,359,425,2,1,27,19,2138,185,63,2,92,25,39,6,84,327,5,1,3,88,2,0,32,594,232
0,1,1,4999,0,0,4999,3,2,32,4999,4999,2,4999,4999,2,4999,4999,4999,4,2,4999,0,2,4999,2,1,4999,4999,2,4999,4999,4,3,4999,5,4,23,64,4,4,166,85,301,51,14,27,104,45,987,10,2,55,321,92,236,90,5,37,3,125,0,0,129,0,3,14,0,0,75,0,3,20,21,18,1,632,40,3,7,0,6,127,77,4,3,194,46,96,3,4,0,18,1,10,817,155,24,197,1,1,0,140,2,0,45,1,0,11,3,28,49,111,1187,305,38,432,44,215,17,165,3,21,18,3,1,92,255,454,37,0,2,2,0,117,1,324,3,5,0,3,285,18,3,31,86,10,11,1,28,6,3,24,129,0,7,0,176,32,1,5,1,77,334,670,55,146,31,594,14,1,2,46,31,12,85,84,1879,2,227,2,1760,42,36,1,353,227,47,3,19,322,0,50,7,88,8,0,2,23,2
43,1,56,5,951,4999,4999,5,171,4999,20,80,28,37,248,2,405,1568,4999,4999,0,1,4999,1467,254,1,4999,4999,4999,0,11,1690,0,0,9,7,68,17,6,12,163,307,1995,487,129,1539,22,7,291,149,515,0,14,75,16,1,12,2,16,2,372,395,1,49,410,898,13,0,252,38,2,14,3,14,3,0,105,208,2103,58,16,9,53,31,28,178,8,5,87,4,1,0,35,1,6,49,47,6,171,1,2,5,138,3,0,16,0,1,2,3,6,59,122,82,225,188,8,6,247,7,79,29,61,9,253,847,88,43,288,25,340,11,110,4,44,11,831,22,0,0,113,413,86,6,367,5,40,30,142,3,53,13,74,123,447,89,1144,67,21,545,17,6,13,12,77,11,26,3,1096,54,2,11,22,11,7,56,3636,2513,1,32,63,37,24,25,0,106,5,43,10,0,306,189,46,2,5,25,9,0,68,1004
0,4999,4999,4999,0,4999,4999,4999,4999,4999,4999,4999,4999,0,4999,4999,0,0,9,4999,4999,4999,4999,4999,4999,4999,4999,0,0,4999,2402,2,0,0,2518,10,89,25,72,39,133,0,504,885,15,0,3,468,89,146,0,0,18,17,15,8,36,1,9,0,137,72,131,96,538,471,5,1,66,78,1,0,18,6,6,2,714,91,668,113,4,15,33,5,11,150,251,7,0,3,128,1,17,10,4,72,0,2,10,30,39,0,22,43,0,47,1,28,4,2,43,4,106,68,1038,282,146,7,177,27,126,0,91,7,84,569,33,140,122,4,52,35,0,1,55,1338,248,11,4,2,255,113,144,1,319,89,42,17,39,2,78,31,168,9,0,18,367,27,33,24,3,9,3,3,201,9,7,20,338,19,0,183,62,15,8,81,599,632,10,24,192,3785,279,20,1,130,78,46,22,0,620,8,35,10,332,6,4,26,76,997
4999,1,0,4999,4999,4999,4999,2,0,4999,4999,4999,0,4999,4999,1,4999,4999,0,0,4999,4999,4999,0,4999,1,0,4999,4999,1,4999,4999,4999,3326,0,3,32,45,160,201,1,4999,0,4999,4999,4999,4999,4999,4999,4999,4999,2795,42,4999,202,1,551,1,1003,4,1066,0,0,2,0,0,14,1,0,282,6,43,4999,4,717,0,2,63,3,0,0,43,330,34,36,270,181,1,21,2,20,1,6,0,6,850,4,72,259,0,3,0,86,0,1,570,27,65,0,0,24,45,54,460,1040,16,56,57,180,23,69,3,25,1,278,1,85,98,372,17,4,3,185,7,4,3,6,36,0,0,17,160,9,2,1232,55,15,31,5,37,3,20,129,103,940,8,3,239,17,1,8,41,8,177,617,4,29,2,1559,15,3,3,1,20,43,99,2100,4434,11,1,1,3938,1293,65,4,380,152,49,45,56,144,162,2,0,107,1,6,59,1668,25
4999,1,4999,4999,4999,4999,4999,4999,1,4999,4999,4999,0,4999,4999,4999,4999,4999,0,0,4999,4999,4999,1,4999,4999,0,4999,4999,4999,4999,4999,1412,623,2244,5,68,24,38,607,49,2,10,123,57,57,4,196,664,272,63,6,19,143,2,26,32,4,105,0,633,215,9,76,934,132,4,2,191,292,8,8,84,2,2,0,394,419,398,161,281,8,37,36,20,108,392,18,61,1,54,0,16,10,15,367,60,17,279,35,50,8,83,81,0,53,4,57,3,26,1,41,40,248,834,822,8,164,430,9,233,367,53,9,22,175,0,13,254,22,1708,18,234,0,64,2604,1872,15,0,7,875,780,6,1,183,14,61,59,19,20,207,95,36,25,854,32,552,50,7,105,18,3,9,38,358,3,95,13,4038,10,6,197,2,4,18,27,2140,515,9,90,17,560,121,31,2,35,131,17,20,31,12,119,64,15,55,3,40,7,3,740
